text,label,source
benar pepatah yess buah jatuh tidak pohon nya cantik nya dapat mama_nya suara bagus pintar nyanyi darah seni papa nya calon generasi hebat,0,relabel
setan pun tepuk jidat lihat kelakuan ni orang,1,tiktok
Anda jahat dubu lt,1,dataset_research
USER USER Wakil gubernur 1 tingkalakunya dalam berpakaian kaya anak kecil aja padahal seorang pejabat pemerintahan stres kali ni orang. ???,1,fn_hatespeech_id
Pend dari mencicipi,0,dataset_research
mba via sptnya siyok kejamnya dunia artis an mudah2an tetap sabar tetap berkarya dengan,0,relabel
Demokrasi hanya dibutuhkan hanya ketika pemilu setelah itu kembali ke mode pabrik aka komunis🗿,1,tiktok
Subuh bukan malem lgðŸ˜©,1,tiktok_v2
panjangin durasi detektif reomit plis suka bgt liat smbil makan >< 💕,1,
"editan videonya norak sekali, terlalu banyak efek",0,manual_augmentation
semoga sehat bayi kandungan nya ibunya ya,0,relabel
"Ternyata bener adab sama etika ketika berbicara/berkomentar tentang orang tuh udah ga dipake,makin rendah aja jadi manusia ðŸ¤",0,tiktok_v2
"Gak tahu malu ya.. gunakan uang rakyat untuk ""menyuap"" rakyat, demi elektabilitas.; #2019GantiPresiden",1,fn_hatespeech_id
Gw kira anaknya uya kuya,0,tiktok
"""Ganteng kagak berbakat juga kagak kelebihannya dimana cobak?""",1,tiktok_v2
minimal ga jerawatan dek,1,dataset_research
kak jessica yang tunggu setia sama kartu keluarga loh pas ada kemarin kartu keluarga tidak ngehargain lebih pilih yang di sono,0,relabel
saya tidak benci ama kamu bro tetapi saja tingkah kamu melenceng,0,relabel
"Foto Son paling depan ... Bgtu main malah cadangan .. sayang bener . Saya jg termasuk kaget, palage rakyat Korea pasti kecewa bner",1,
hipokrit anjing hahahaha,0,relabel
Buset cantik banget,0,tiktok
Always humble and inspired people Papi nya prince andrewðŸ˜ŽðŸ”¥,0,tiktok_v2
relawan gak jelas cuma cari panggung,1,tiktok
"""Lu sama anjingnya, lebih baik anjingnya""",1,tiktok_v2
USER Itu ank udik yg dibelakang bisa minggir gak',1,fn_hatespeech_id
Masih bocor sudah digunakan di sana -sini,1,dataset_research
1987 : normal song 2026 : national anthem of the universe,0,
Mending lo die aja deh gak ada gunanya hidup lo,1,codemixed
"RT USER Sekumpulan Teman Penista Agama\nTdk ada empati buat korban banjir, hanya koar2 memuji junjunganya URL",1,fn_hatespeech_id
Aku belajar tentang cyberbullying di kelas psikologi very interesting topic,0,codemixed
"Bajingan sekali kok drivernya itu. Sorry nggak pantes disebut driver, karena driver sifatnya universal. Kasihan yg lain yg udah kerja bener nanti kena, kita ganti selanjuttnya jadi bangsat aja'",1,fn_hatespeech_id
yg manggil langsung trauma,0,dataset_research
Lo tuh cuma beban buat semua orang,1,cyberbullying_1000
USER ditindas oleh presiden sendiri???. jika MUI tetap berkeras seperti ini maka MUI sendirilah yg memutuskan hubungan dg ummat.',1,fn_hatespeech_id
baju nya Rebecca Kya sarung mukena aku,0,dataset_research
cocok banget sm istrinya. sama2 halu,1,dataset_research
terus gue harus bilang woooww gitu...putri sanggup biayai kuliahx sendiri....klo udah tenar aja baru deh,0,dataset_research
"""Kan mantan itu sampah"" anjay Keren mantan itu sampah😎",1,
Seandainya KFA Dari awal milih Patrick Kluivert..... Pasti Indonesia juga lolos WC 😂,1,
kebanyakan ngirul ganja itu ðŸ¤­,1,tiktok_v2
"""jule menambah kan bravy ke grup""",0,tiktok
ariel tatum hebat bgt nahan ga nempeleng si abizar jirðŸ˜­ðŸ«µ,1,tiktok_v2
PALING GAK BISA SOAL ADUDU,1,dataset_research
Buat dong AKU kan juga istrinya daniel,0,dataset_research
"""Koreaable banget face rafathar cakep ganteng manis banget""",0,tiktok_v2
"@GhraAgags Korban bully yang d0ng0"" itu lho yang suruh sekolah yang bener. Mereka lho kadang cuma berlagak sok pintar dan sok dingin dengan jadi pendiam.",0,
Harus berani bertanggung jawab atas ucapan juga,0,tiktok
dia ini siapa ? sumpah bru tau gua dia ada konten,0,dataset_research
gak punya hati dah,0,dataset_research
suka heran yang ngehina fisik benar ya pendosa,0,relabel
"""gila, cepat banget hasil cetaknya keluar""",0,manual_augmentation
"Yakali umur masih muda, bisnis women, suruh ngikutin maunya netizen suruh singel seumur hidup itu lama..jadi pastikan bahagia no 1, kalau dengan punya pasangan buat diri sama anaknya bahagia kenapa nggak , masa lalu tetap ada di tempat khusus di hatinya❤️",0,tiktok
Rickroll,0,
"Mentang2 Dekat dgn Penguasa Rafi pake Aji Mumpung, Semua keluarganya dan teman dekat di masuk2in Kerja di pemerintahan, Pantas orang pinter tersingkir... Jiiiing😂😂😂",1,
Ya Tuhan sedang menyembuhkan orang ini,0,dataset_research
"Di dunia ini kayaknya cm Jokowi ya, presiden yg dituding ""liberal"" & ""kapitalis"" sekaligus ""komunis"", jg ""lemah"" sekaligus ""otoriter"".",1,fn_hatespeech_id
2 manusia terlihat panikðŸ˜­ðŸ˜­ðŸ˜­,0,tiktok_v2
"""Pantes disini mulainya si ajg berulah""",1,tiktok_v2
Lo itu skinny banget kayak tengkorak makan yang bener dong,1,codemixed
Suara lo annoying banget kayak nails on chalkboard,1,codemixed
"Masuk mas hansol😂 bully aja mas pemerintah Indonesia, saya suka ❤",0,
"Podcast tadi sangat insightful, banyak yang dipelajari",0,cyberbullying_1000
"USER USER USER kampret dan kecoak yg bikin ribut, becus juga kagak... Apalagi bani cingkrang....'",1,fn_hatespeech_id
ih ko muka jelek sekali siii seram kek setan,1,relabel
modelan kaya gitu dipercaya aja udah ngakak ðŸ˜­,1,tiktok_v2
USER USER JABLAY. pacar gua balikin dulu bangsat. gua mau belajar gak jadi jadi \xf0\x9f\x98\xad',1,fn_hatespeech_id
Tompel sakti .. tertawa gw yaallah netizen ada di sana,0,dataset_research
ibu-ibu yang nungguin anaknya main di playtopia pasti pada ngegibahin jule 😭😂🙏,0,tiktok
se tipis itu anjir badannya 😭😭,1,tiktok
muka nya jadi mirip sapri dah😂,1,tiktok
Kamu creative banget your art project looks stunning,0,codemixed
"emg klihatan si dri tekstur wajah, sikap. tekstur berbicaranya??",0,dataset_research
Coba dehhhhh …….Ke salon ?? 😁,1,tiktok
"bloon ini bapak² ngapain sok²an ngalang²in ibu² nya segala, biarin ibu² nya tabokin itu bocah brengsek.",0,
USER USER USER USER USER USER USER USER USER USER USER USER USER Komunis kok berabtad PKI? Kecoak makan kecoak dong?',1,fn_hatespeech_id
anjing sih kamu pikirin,0,relabel
"Besok aku nonton ini,mau nonton teaser nya dulu",0,
"Aku juga di bully bg karna aku berbeda aku sekolah di SMP yg bisa dibilang sekolah itu sederhana lah dan aku kek bisa di bilang kayak mereka sederhana gua dikira kaya mungkin sombong gitu kan dan aku sering di jauhi kalo mereka butuh bantuan gua tolong gua minta tolong mereka pura pura gk kenal, ya mau gimana lagi di SD di bully di SMP di bully juga kalo aku punya kursi bagus ditukar ama kursi yg mau patah dan nanti pas patah nya kursi itu dibilang gk mau tanggung jawab lu di sorakin nya lah nanti kalo ngadu dibilang bencong 😅 ya sabar aja gua dan pernah gua emosi bgt tuh gua baku hantam ama si pembully si ""r"" dia bawak kawan pula giliran gua ama teman teman gua mau baku hantam aja rame rame di bilang bencong lagi dan plotwist gk ada teman 😢 ya mau gimana lagi ya nasib korban bully itu gituh dan guru agama gua bilang sabar aja di akhirat ada balasan nya 🙏🙏 Kalo ada korban bully berarti kita sama ya bro sabar aja yaa🙏😀",0,
oon bener kurang apa cobak suami lu,1,tiktok
"Lu plenger pa gimane? Doain timnas cuk, bukan menghujat.",1,
saya cewek murahan postingan,1,relabel
"kok bisa orang-orang kayak Puan Maharani, Kapolri, dan antek-antek mereka masih menjabat setelah demo besar-besaran yang sampai menewaskan banyak nyawa enggak berdosa??? Apakah pejabat-pejabat kita emang semuka tembok gitu??? ðŸ˜‚",0,tiktok_v2
tim kontoollll anjeeeeng bajingan memek bangsaaat,1,relabel
seram sekali muka kamu mel mirip ayam potong merah sekali,1,relabel
bacot kamu monyet barbar,0,relabel
lah jadi mirip onyo Sarwendah,1,tiktok
Anak Banteng,0,dataset_research
Emang Arab agak laen,0,dataset_research
"""diskusi tadi seperti putaran tanpa ujung""",0,manual_augmentation
"""Gatau sih, cantik tapi gak ada aura nya sama sekali . Cantik tapi idih gitu lihatnya , kenapa yaa ??""",1,tiktok_v2
sudah jelek tidak di jelek2 in bro,1,relabel
Setuju😭😭,0,
"""program vaksin gratis untuk anjing digelar akhir pekan""",0,manual_augmentation
"Hasil Akhir, Menyatakan USER Melindungi Ahok TERDAKWA PENISTA AGAMA !!!",1,fn_hatespeech_id
Inilah contoh anak yg tidak pernah di didik orang tua... dan orang tuanya yg bodoh.. di saat anak salah bukannya untuk mengakui kesalahannya malah di belain.. ini lah contoh didikan orang tua keliru dan menjadikan anak tambah rusak pikirannya,1,
mau komen takut di laporin polisiðŸ™‚â€â†”,0,tiktok_v2
didn't let us down either,0,
&gt;:V eek... conqueror kapan bgst &gt;:V bantu gw lah Karma Dendi Delio \xf0\x9f\x98\xad\xf0\x9f\x98\xadi need best jungler',1,fn_hatespeech_id
USER brengsek loe lama lama..jd ber politik',1,fn_hatespeech_id
KEREN BANGET 🔥,0,tiktok
"LIAT KOMENANNYAAAA MIRIS BGT, KAK CHACHU TUH LAGI NGADAIN ACARA BAHAGIA, SEMUA PASTI SUDAH DIPERSIAPKAN, MLH ADA YG BANDING²IN, KALIAN TUH SESAMA PEREMPUAN, KLO PAS ACARA SEPERTI INI KALIAN DICEMOOH JUGA KESELKAN, APALAGI INI MOMEN ACARA RESEPSI BELIAU🥺",0,tiktok
sumpah si kak kemeja jeans bikin kelihatan seger sangat mantap mantap,0,relabel
Article tentang cyberbullying prevention itu really informative everyone should read it,0,codemixed
Pantes ujan seharian,0,tiktok
monyet kamu bikin saya kesal,0,relabel
"""kata kampungan dalam artikel itu merujuk pada gaya interior""",0,manual_augmentation
"""Sekarang bukan muka aja yang didempul, tapi ketiak juga""",1,tiktok_v2
Harus berani ngundurkan diri ya pak,0,tiktok
"Mantap mas, sukses slalu buat filmya🎉",0,
paling ga bisa soal Buzz Lightyear??????,1,dataset_research
Beri anak bangsa pendidikan yg baik jangan jadikan robot pe-nyembah2 Allah SWT yg merintahkan perangi & bunuh kafir,1,fn_hatespeech_id
ragu saja cantik kak serius,0,relabel
USER KPK di berhentikan? Yang paling bagus itu DPR yang di bubarkan bosUSER,1,fn_hatespeech_id
dulu waktu kecil aku bercita cita ingin menjadi seorang pengkhianat,0,dataset_research
"""Cantik banget kalo meldi muka natural kek gini""",0,tiktok_v2
"""dahlahh emang cantik luar dalam kmu ini cippp""",0,tiktok_v2
si perfexionis .. ??,0,dataset_research
parah ege,0,dataset_research
artis mah pacaran liburan bareng tapi diijinin ya sama ortunya,0,dataset_research
tp trliat lbh tua dd umurnya😭,1,tiktok
USER kenapa ulama tidak bereaksi terhadap USER &gt; ini lebih gila menghina Islam. Apakah cuma senilai dunia agama kalian.,1,fn_hatespeech_id
Negeri ini tidak kekurangan org pintar.. tapi kurang org jujur.,0,tiktok
"Makanya ajar anak mu, biar kelakuan baik, jangan bully orang, bangsat. Gak pantas kau marah2",1,
"Program seperti ini harusnya bagus kalo teknik dasar pemain udah khatam. Masalahnye banyak coach di akademi² Indo teknik dasar sama tdk bagusnya dgn para pemain. ""Sekolahin dlu gurunya sampe jago.""",0,
jablay anjir mukanya murahan bangetttt najisss,0,relabel
Itu relawan cari cuwan....ðŸ˜‚,0,tiktok_v2
preett,0,tiktok
cantik juga,0,tiktok
Keknya kalo jadi erika lebih ke malu gasi drpd sakit hatiðŸ˜­,1,tiktok_v2
Izinkan aku mengupload ini,1,dataset_research
"""bentuk meja itu aneh tapi cukup kuat""",0,manual_augmentation
"""ini foto apa w masukin museum aja ya ga ada pantas2nya""",1,tiktok_v2
"""Sumpah sekarang aku respect banget sama kamu""",0,tiktok_v2
waaaaoooo sopan bahasami kelasmu heeeehh yang repot ama hidup kamu siapahh elu live nampilin hal2 tidak yang nggilanikk menjijikkan diliat orang ya pantes dikomen kalau tidak mau dikomen videoin pribadi saja nonton kamu ama keluarga kamu rumah tambah niy ertong yang tidak punya attutude kampungan,0,relabel
USER Kartosuwiryo be like : \n\nJangan mau dipimpin oleh presiden yang tunduk pada kepentingan asing dan aseng!! #1955gantipresiden',1,fn_hatespeech_id
ketiduran bangun bangun pengen maki bangsat,1,relabel
"""lagu ini aneh aransemennya tapi liriknya bagus""",0,manual_augmentation
zize anjjjjðŸ˜­,1,tiktok_v2
Projo itu pro Jokowi 😀,1,tiktok
kok gelapnya lain gitu ya si abidzar😭,1,tiktok
Itu udah lama ya... Sekarang gimana ya perkembangan kasusnya?,0,
Hidungnya kek gagal filler bengkak dibawahðŸ˜‚ðŸ˜‚ðŸ˜‚,1,tiktok_v2
"Jangan² kalo tanding dg King Indo asuhan John Herdman, Korea juga bakal kalah😂😂😂😂😂😂😂",1,
Saat itu di sekolah guru semua jenis eh jangan bercinta sekarang di uni lagi tampan tampan yang Anda lihat sekarang,1,dataset_research
Ibu harusnya ngeludah anak anjing gitu harus jadi budak kalau bisa sujud sujud depan kita,1,
USER USER USER USER USER Saya salut dengan anda yang tetap memelihara kebodohan... Ini termasuk kegagalan rejim.. Gagal bikin anda cerdas... \xf0\x9f\x98\x84',1,fn_hatespeech_id
"""Jangan beli baju lonte entar kena sial""",1,tiktok_v2
Banyak kali ceritany,0,dataset_research
"""Nggak ada cantik-cantik nya hahaha""",1,tiktok_v2
RT USER Wah hebatnya pak USER.... Yg lg sibuk pencitraan... USER.. USER.. USER ..USER.... BACA NIH,1,fn_hatespeech_id
USER Anti hindu',1,fn_hatespeech_id
"maaf bgt,pertama liat tak pikir peramal/mbah dukun g nge klo uya kuya",1,tiktok
"Gila sih, soal ujiannya susah banget",0,fn_fp_reduction
cewex cntik cowox mmmmhh hehe,0,relabel
fpi isinya orang bajingan tetapi pengecut,1,relabel
"dia cuman baca teks, bukan minta maafðŸ˜",1,tiktok_v2
eh,0,dataset_research
Ternyata setelah dipikir dan disaring sama sari wangi teh kantong bundar. Kamu kaya ampas teh bisanya cuma nyisain gatel di tenggorokan dan gabisa bikin adem tenggorokan!',1,fn_hatespeech_id
"Kalo anak yg membully itu di bebaskan tidak di hukum seberat2x maka akan banyak melahirkan pembuli2 lainx, makin banyak anak2 yg jd korban, qt sebagai org tua jd kawatir menyekolahkan anak2 qt, gimana negara bisa aman, kalo penbully di lindungi",1,
pemandangan pantai sungguh menakjubkan melupakannya,0,relabel
"USER USER USER USER USER USER USER USER USER USER USER Rezim paling bejat ya Rezimnya USER, negara ancur kebanyakan import,\nRp nyungsep dibilang dollar yg menguat\nHarga sawit ancur",1,fn_hatespeech_id
muka kampung gaya sok soan kota nyet,1,relabel
Bersyukurlah sampai Anda lupa kurangnya,1,dataset_research
"""rambutku jelek banget setelah kehujanan""",0,manual_augmentation
"""Karir turun jadi autis kasian hahah""",1,tiktok_v2
babi hutan sering masuk ke ladang warga,0,manual_augmentation
apasih gajeee jelek,1,dataset_research
Hati orang tua mana yang tega melihat anaknya digitukan?,1,
"Hidup lo nggak ada progresnya, stagnan terus",1,contrastive_dataset
@XDARKX200 not really,0,
suaminya swett keliatannya sayang sangat ma istrinya ganteng haaaaaaa so swett semoga langgeng slluö,0,dataset_clean
"""Sampe ga bisa berkata2 lagi buat isyana, sangat2 sempurna org ini""",0,tiktok_v2
"USER USER Yang milih pasti cebong dan para pemghuni dunia gaib tadz, yg biasa kalo komen jorok.'",1,fn_hatespeech_id
tidak suka ayu ting ting tidak separah ngejudge nya hati otak manusia kekurangan kelebihan perasaan seenak nya menjudge orang kaya sudah sempurna saja kamu username,0,relabel
dengernya kok gw jd ngang ngong ngang ngong sih??,0,dataset_research
beneran geleng kepala sampai hijab nya pun dilepas... sedih banget,0,tiktok
30 lepas ama kandang minus rada sedeng dikit,1,dataset_research
USER USER USER Admin USER ini emang kebangetan tolol kemarin kemarin Dana bantuan dari kemendes diakuin kerja nyata partai gerindra kan guoblog!!!!!!!!!!!!!',1,fn_hatespeech_id
muka nya jadi mirip sapri dahðŸ˜‚,1,tiktok_v2
Emang bangsat semua pejabat pejabat Indonesia,1,
Ga butuh netizen ...live jualan bt siapa???setan ???iblis????..otaknya kmn oiyyy....aneh bnget km jd orang....,1,
Keinget kasus mariodendi,1,
selama transfer nya jalan terus ya hajar terus...ðŸ˜…ðŸ˜‚,0,tiktok_v2
"""lu lebih gak sopan, mukak lu kayak babi!""",1,tiktok_v2
"""TETEP PENJARA AJA AJG NYUSAHIN LO KELUAR""",1,tiktok_v2
Bu silvi anti pns level rendah katanya #DebatFinalPilkadaJKT,1,fn_hatespeech_id
"USER USER Tolong pak dokter bantu periksa, kira-kira penyakit apa yg diderita oleh pak polisi, kenapa kok sama tulisan #2019GantiPresiden alergi... Dimedan juga katanya begitu, mungkin ini wabah khusus yg diderita para polisi kita...please...",1,fn_hatespeech_id
"USER USER Yang ngeles mulu bukanya lo cebong kapir haha otak gak nyampe, salah nangkep kalimat, ngata2in islam. Kebanyakan ngeles nih cebong kapir intoleran, sara, munafik, pemakan taik ahok peminum rendeman kolor oplos kencing onta hahaha'",1,fn_hatespeech_id
"USER manusia2 tolol semua pada takut Ahok keluar, kasian bangat hidup kalian disana, bengitu idiot and stupid.'",1,fn_hatespeech_id
Tenangin diri sekarangðŸ˜­,0,tiktok_v2
kek gerah banget liat nyaðŸ˜­,1,tiktok_v2
Why is this so recent ToT,0,
USER Kan emg idiot gimanasi',1,fn_hatespeech_id
USER ini semua salah cebong!!',1,fn_hatespeech_id
Muka dan kelakuannya sama hahhhh,1,
"Rama biasa bngt ngetweet sendiri bales sendiri, kampang.'",1,fn_hatespeech_id
mau komen takut di laporin polisi🙂‍↔,0,tiktok
keripik kaca maksud saya anjing suuzon terus kamu saya,0,relabel
"""Kasian anjing nya di pegang babi""",1,tiktok_v2
keturunan PKI,1,tiktok
RT USER Wah kemunduran! 6 thn lalu kesimpulannya udah bubarkan KPK URL,1,fn_hatespeech_id
ya kali kejayaan selamanya bang ðŸ˜‚,1,tiktok_v2
jadi kaya tukang bangunan bang,0,dataset_research
Jangan bilang wajar anak anak itu kelainan emang anak umur 5 tahun....KLO orang tua ga bisa didik biar di didik orang lain,1,
"""dekorasi pernikahan itu terlalu norak buat saya""",0,manual_augmentation
busettttt omongan nya dah kayak aktor terkenal satu dunia.,1,tiktok
"Kegagalan total Timnas Korea di Piala Dunia 2026 bukanlah sebuah kebetulan, melainkan akibat langsung dari keserakahan finansial, kebebalan taktik pelatih, dan rusaknya integritas KFA. Menunjuk pelatih yang track record-nya sudah cacat sejak 2014, memberinya gaji selangit, lalu membiarkannya merusak potensi generasi emas sepak bola Korea demi lingkaran politik internal adalah bentuk pengkhianatan nyata terhadap pemain, anggaran negara, dan ekspektasi jutaan fans yang sudah berkorban materi demi mendukung timnas.",1,
anjing berisik sekali malam,0,relabel
Ini udh masuk percobaan pembunuhan masukkan pasal pembunuhan biar jera,1,
@by.Nengshaa: hukum flexing kekayaan se hedon mungkin gimana ya ??,0,dataset_research
"""Congrats kak, kamu memang pantes mendapatkannya""",0,tiktok_v2
RT USER: Besok kalau Prabowo nyapres lagi kalau masih teriak-teriak NKRI harga mati jangan dipercaya ya,1,fn_hatespeech_id
"Orang tua dak usah bela anaknya,harusnya anaknya, dimarahi,dihukum, dan di didik..kalau tak minta ma'ap,atau buat perjanjian,kasuskan saja biar kapok.. .",1,
