text,label,orig_split,oof_prob_0,oof_prob_1,oof_pred,oof_fold,ce_loss,is_disagreement,noise_type
cakep kok guys.. tp boong,1,train,0.8657136559486389,0.1342862844467163,0,2,2.0077813069026123,1,Suspected_False_Negative
Pantes ujan seharian,0,train,0.13429468870162964,0.8657053112983704,1,4,2.00771872424966,1,Suspected_False_Positive
republicans constantly tell us about respecting law enforcement but ignore their judgment on gun control,1,train,0.8655664920806885,0.1344335526227951,0,5,2.006685234558802,1,Suspected_False_Negative
yes kill em with kindness.  let potus and the militaryleos handle the violence. url nowwatching,1,train,0.8655651211738586,0.13443489372730255,0,5,2.0066752586428804,1,Suspected_False_Negative
user tell me you are actually going to make the nazi pug shirt,0,train,0.1345585584640503,0.8654414415359497,1,4,2.0057557957752707,1,Suspected_False_Positive
its great to be white. fixed it for you,1,train,0.8653544783592224,0.1346454620361328,0,2,2.0051101622149705,1,Suspected_False_Negative
Never gonna let u 👇😢❤❤🎉🎉😊,1,train,0.8651615977287292,0.13483840227127075,0,4,2.003678237757445,1,Suspected_False_Negative
please take john harwoods pen away.  he is incapable of unbiased reporting.,1,train,0.8650633692741394,0.13493657112121582,0,4,2.0029504545013217,1,Suspected_False_Negative
"dia klarifikasi karena takut kena bully, gak dapet kerja dan dikeluarkan dari kampus. bukan betulan menyesal",1,train,0.8650092482566833,0.13499073684215546,0,4,2.0025491188819258,1,Suspected_False_Negative
"your a good gravedigger, charlie brown spookybroadway",0,train,0.1350547820329666,0.8649452328681946,1,5,2.0020747900185643,1,Suspected_False_Positive
"nanti di ewe, lalu kalau bisa mereka menggilir. itu banyak terjadi di sekolah, kampus, dan pompwsy",0,val,0.13507354259490967,0.8649264574050903,1,4,2.0019358889092556,1,Suspected_False_Positive
dorothy a dirty slut,1,train,0.8648762106895447,0.13512380421161652,0,3,2.0015638525596717,1,Suspected_False_Negative
damnit you got another muslim cut the line son,0,train,0.13553982973098755,0.8644601702690125,1,3,1.998489735501995,1,Suspected_False_Positive
you are right jared we should not judge tara or lauren southern by their distant yid ancestry arguing percentages is frivolous but we should judge them on the positions they take on the issues,1,val,0.8644062280654907,0.13559380173683167,0,5,1.9980916144259426,1,Suspected_False_Negative
"""antrian kendaraan itu panjang seperti ular""",0,train,0.13576069474220276,0.8642392754554749,1,2,1.9968615406399528,1,Suspected_False_Positive
poor kid. what a hateful mother,0,train,0.13583910465240479,0.8641608357429504,1,3,1.9962841476333661,1,Suspected_False_Positive
lhaa iyaa mbak... gitu kok masih menjabattt yaa😭😭😭 banyak korban e yg motor rusak habis ratusan ribu sampai jutaan lhoo😭😭😭,1,train,0.8638684153556824,0.13613153994083405,0,4,1.9941336552405806,1,Suspected_False_Negative
evolution. an evolution we helped to enact.   brexit is economic and social suicide.,1,train,0.8638291954994202,0.13617078959941864,0,2,1.9938453752326741,1,Suspected_False_Negative
"Saran gua y ini mah saran doang buat korban bully yang kalo dibully mereka gk mau ngelawan karena ketakutan, buat apa kalian takut ha buat apa anj, hajar lg aja, nanti ujung²nya jg kalian babak belur karena dihajar, mending ada perlawanan dari pada tanpa perlawanan sama sekali",1,train,0.8636344075202942,0.136365607380867,0,5,1.992415710668308,1,Suspected_False_Negative
who cares??? she broke into his home and shot him. she is the one. that needs to be held fully accountable for her actions.,0,val,0.13665464520454407,0.8633453845977783,1,3,1.9902983737387399,1,Suspected_False_Positive
Gue trkdg bingung ma yg nntn di bioskop. Udh cape2 ngantri &amp; bayar tix pun mahal eh begitu dlm bioskop bukannya nntn malah main hp. GOBLOG!!',1,train,0.8633110523223877,0.1366889476776123,0,2,1.9900473894527237,1,Suspected_False_Negative
hell to have a teacher like this .,1,train,0.8632454872131348,0.13675451278686523,0,3,1.9895678379549622,1,Suspected_False_Negative
liberals as per odia standards ....rw is liberal when it comes to my state,1,train,0.8629662990570068,0.13703374564647675,0,2,1.9875280648980331,1,Suspected_False_Negative
Ibnuu ibnuu kebelet validasi,1,train,0.8626559376716614,0.13734406232833862,0,5,1.985266097602183,1,Suspected_False_Negative
Rusak,0,train,0.13748154044151306,0.8625184893608093,1,2,1.9842656222224786,1,Suspected_False_Positive
"STOP MENTION KUDA LUMPING, masih tidak nyangka pikiran orang bisa pada sampe ke kuda lumping 😭",0,train,0.13759192824363708,0.8624081015586853,1,3,1.983463016223598,1,Suspected_False_Positive
israely zionist indeed prepeared the georgian attack .,1,train,0.8623668551445007,0.13763317465782166,0,5,1.9831632876446381,1,Suspected_False_Negative
the fuck is viewpoint discrimination,0,train,0.13772134482860565,0.8622786402702332,1,1,1.9825228756117297,1,Suspected_False_Positive
Mantan suami dulu sempet kerja di kapal dan kaptennya org korea dia dan 4temennya dibully dan hampir di cekoki daging babi. Tiap hari dihina dengan kata2 binatang. Jadi jujur nggak kaget denger di korea banyak pembullyan dari masa muda sampek tua ternyata pembully,1,train,0.861991286277771,0.1380087435245514,0,3,1.98043823695846,1,Suspected_False_Negative
just because we can  breed  does nt mean we should .,1,train,0.8619716167449951,0.1380283236503601,0,1,1.9802963710413792,1,Suspected_False_Negative
many of them are doing just as their masters desire .,1,train,0.8619099259376526,0.1380900889635086,0,5,1.9798489882421375,1,Suspected_False_Negative
this nazi should have died number yrs ago why is he still breathing,0,train,0.13815580308437347,0.8618441820144653,1,1,1.979373222817231,1,Suspected_False_Positive
user user illegal immigrants aren  t americans,1,train,0.8617913722991943,0.13820861279964447,0,5,1.9789910483195132,1,Suspected_False_Negative
Aki aki,1,train,0.8617337942123413,0.13826623558998108,0,5,1.9785742090192542,1,Suspected_False_Negative
fuck  i didnt realize it until i got on and finally played it again,0,train,0.13832208514213562,0.861677885055542,1,5,1.9781703629510923,1,Suspected_False_Positive
get this nigga zion some lugz those soles strong as shit,0,train,0.13851816952228546,0.8614818453788757,1,4,1.9767537740725845,1,Suspected_False_Positive
edan nih orang sudah makan uang rakyat tidur,0,train,0.13856443762779236,0.86143559217453,1,2,1.9764198079213864,1,Suspected_False_Positive
elon sometimes opens his mouth only to replace one foot with the other,1,train,0.8614253401756287,0.13857468962669373,0,2,1.9763458234284164,1,Suspected_False_Negative
user now now you naughty little slut,1,train,0.861330509185791,0.13866950571537018,0,5,1.9756618336896514,1,Suspected_False_Negative
what happens when you elect ghetto girls,1,train,0.861309826374054,0.13869020342826843,0,1,1.9755125855310016,1,Suspected_False_Negative
user  asians are the cause of everything bad,1,train,0.8611845374107361,0.1388155221939087,0,5,1.974609405793876,1,Suspected_False_Negative
muslim girls can  t ride ferris wheels,1,train,0.8611377477645874,0.13886229693889618,0,1,1.9742725063931534,1,Suspected_False_Negative
my gay ass cant take this anymore,0,train,0.13887163996696472,0.8611283898353577,1,1,1.9742052259723581,1,Suspected_False_Positive
at pussy cat lounge killin it with my girlz  and,0,train,0.13892264664173126,0.8610773682594299,1,4,1.973837999734825,1,Suspected_False_Positive
user you are gay right,1,train,0.8610475659370422,0.13895241916179657,0,2,1.9736237126407805,1,Suspected_False_Negative
ur evil and a need for reassurance and comfort from others male only for some reason  is  normal!!!,0,train,0.13896343111991882,0.8610365390777588,1,1,1.973544465932708,1,Suspected_False_Positive
enough fucking around! release the memo!!,0,train,0.13899677991867065,0.8610032200813293,1,2,1.9733045121725115,1,Suspected_False_Positive
stop crying over that manipulative toxic ass mf and go be a slut,0,train,0.13906243443489075,0.8609375357627869,1,3,1.9728322781011263,1,Suspected_False_Positive
the judge triple white and he hate your blackness slam the gavel with a racist passion,0,train,0.139094278216362,0.8609057664871216,1,5,1.9726033152168092,1,Suspected_False_Positive
well i wonder if its started messing with the daughter yet .,1,train,0.8603384494781494,0.1396615207195282,0,2,1.9685334928971354,1,Suspected_False_Negative
tan skin engga masalah sama sekali tp ada yg bersih ada yg kurang bersih,1,train,0.8602693676948547,0.13973060250282288,0,1,1.9680389779916634,1,Suspected_False_Negative
ini emg gelap? apa krna gk kena lighting?,1,train,0.8602604866027832,0.13973955810070038,0,3,1.9679748881592374,1,Suspected_False_Negative
"pemerintah ga akan mempermudah pesaingnya bg,kalau shell atau yg lain makin banyak,otomatis pertamanya akan kalah saing",0,train,0.13982555270195007,0.8601744771003723,1,4,1.9673596854702107,1,Suspected_False_Positive
wtf is wrong with the left? seriously.,1,train,0.86011803150177,0.13988201320171356,0,1,1.9669559745419924,1,Suspected_False_Negative
Antikristus,1,val,0.8601111173629761,0.13988883793354034,0,5,1.9669071865299428,1,Suspected_False_Negative
"Mau siapapun pelatih lokal Korea misal ngelatih timnas korsel, jika gagal pasti akan di benci juga,itu SDM org2 Korea emang begitu,sty aja di lempar telur,masih beruntung itu pelatih Hong,Rasis di sana itu tinggi jd wajar wajar saja",1,train,0.8600921034812927,0.13990794122219086,0,5,1.9667706353606418,1,Suspected_False_Negative
than why did you show us how hot she is ?,0,train,0.14016729593276978,0.8598327040672302,1,2,1.9649185988339817,1,Suspected_False_Positive
pedophilia promoted by mohammed piss be upon him perfect rolemodel for every moslem,1,train,0.8596192002296448,0.14038074016571045,0,3,1.9633969751071365,1,Suspected_False_Negative
paling gabisa kalau soal ac rusak??,1,train,0.8594843149185181,0.14051571488380432,0,4,1.9624359467562564,1,Suspected_False_Negative
cnn commentator all trump supporters are racist,1,train,0.8593236804008484,0.14067627489566803,0,3,1.9612939510014042,1,Suspected_False_Negative
its not your name. youre account is as fake as a  dollar bill. you are about as dense as stale unleavened bread.,0,train,0.14071643352508545,0.8592835664749146,1,2,1.9610085233518006,1,Suspected_False_Positive
"gw jg manurung, asli malu & marah bget atas sikap bocah tengil bgini",0,train,0.1407831758260727,0.8592168688774109,1,4,1.9605343322693214,1,Suspected_False_Positive
@Zonatoko: Miss Nrocos Tasyi,1,train,0.8590822219848633,0.14091773331165314,0,2,1.959579010568544,1,Suspected_False_Negative
user sounds like a gay porn i  d sit through and watch,1,train,0.8590700626373291,0.1409299075603485,0,4,1.9594926217049347,1,Suspected_False_Negative
sure and it all kashmiri need too kashmir looks ahead terrorism is unislamik,0,train,0.1411101222038269,0.8588898777961731,1,4,1.958214684894652,1,Suspected_False_Positive
you are your daddys first mistake.,0,train,0.14112626016139984,0.8588737845420837,1,3,1.958100327153419,1,Suspected_False_Positive
"Hapus admin, bikin aku bahlilphobia",1,train,0.8588292598724365,0.1411707103252411,0,4,1.9577854093976104,1,Suspected_False_Negative
is it wrong that i hate asians even though i am asian speekfreely newgabber gab followattack,1,train,0.8587821125984192,0.1412178874015808,0,4,1.9574512806320838,1,Suspected_False_Negative
gemeshh kaya pengen cubit,0,train,0.14126315712928772,0.8587368726730347,1,5,1.9571307654756092,1,Suspected_False_Positive
trump rule  do not fuck potus trump.,0,train,0.14161694049835205,0.8583831191062927,1,4,1.9546294685905707,1,Suspected_False_Positive
sejak 2014 gaduh terus,0,val,0.14188235998153687,0.8581176400184631,1,5,1.9527570155701643,1,Suspected_False_Positive
ini bukan dosen tapi Walid nak Dewi boleh??,1,train,0.8579946160316467,0.14200536906719208,0,5,1.9518904117633304,1,Suspected_False_Negative
Npd gk sih klw gt,1,train,0.8579290509223938,0.1420709490776062,0,4,1.951428704768482,1,Suspected_False_Negative
i love retarded people no cap,0,train,0.14213791489601135,0.857862114906311,1,2,1.950957461059133,1,Suspected_False_Positive
user user i  m not on about your beef i was talking about calyko being retarded but yours also needs to stop,0,train,0.14233747124671936,0.8576624989509583,1,3,1.9495544828532019,1,Suspected_False_Positive
don  t you hate when you accidentally fall for her so ghetto,1,train,0.8576130270957947,0.1423870027065277,0,1,1.9492065572982238,1,Suspected_False_Negative
and i dont have any confidence nonwhatsoever in you barack! youre the sole reason why this country is in thi;,0,train,0.14241673052310944,0.8575832843780518,1,2,1.94899779727705,1,Suspected_False_Positive
liking someone is ghetto that  why ion like to do it,1,train,0.8575551509857178,0.14244480431079865,0,1,1.9488006924780714,1,Suspected_False_Negative
religious predators accelerate the death of religion,0,train,0.14272205531597137,0.8572779893875122,1,3,1.9468562092173367,1,Suspected_False_Positive
user user wrong that sanders is a commie nazi wanna be wtf,1,train,0.8568511605262756,0.14314888417720795,0,2,1.9438700422486372,1,Suspected_False_Negative
kayanya cocok sm si logo arsenal,1,val,0.8568470478057861,0.14315295219421387,0,3,1.9438416245684873,1,Suspected_False_Negative
conservatives cut police funding person complains about crime person votes conservative to tackle crime  ?,1,train,0.8568418025970459,0.14315825700759888,0,5,1.9438045682939502,1,Suspected_False_Negative
this is real ghetto,1,train,0.8567149043083191,0.14328506588935852,0,1,1.9429191652846471,1,Suspected_False_Negative
she is the absolute worst! elizabethholmes theranos minutes so happy  cms shut this fraud down!,0,train,0.14356300234794617,0.8564370274543762,1,3,1.940981299380414,1,Suspected_False_Positive
kata gua sih emang udah di setting dari awal😆,1,train,0.8562477827072144,0.14375227689743042,0,1,1.9396637601436448,1,Suspected_False_Negative
Untung kawan sekolah aku anak org miskin semua JD gadak yg sok mantap wkwkwk,0,train,0.14384229481220245,0.856157660484314,1,4,1.9390377544636586,1,Suspected_False_Positive
Kita dukung apapun keputusan lo,0,train,0.14413350820541382,0.855866551399231,1,2,1.9370152686198763,1,Suspected_False_Positive
trus maksudnya ngelamar itu apaan yaa bambang😭,1,train,0.8552454113960266,0.14475463330745697,0,4,1.9327151540087926,1,Suspected_False_Negative
your a greaser,0,train,0.14498406648635864,0.8550159931182861,1,2,1.9311314289004795,1,Suspected_False_Positive
PLIS merusak ara,0,train,0.14510416984558105,0.854895830154419,1,1,1.930303381768313,1,Suspected_False_Positive
