Column1,Label,clean_text,String,encoded_label,new_label
1339,positif,caption kali membaca captionnya langsung belajar bahasa inggris terima kasih personal tidak mengenal anie tetapi betapa bangganya anak cucumu kamu didik generasi bangsa mandiri unggul sehat semoga cinta kasih keluarga engkau tebarkan,Setiap caption yang di buat ibu..dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa Inggris ... Terima kasih ibu... Secara personal saya tdk mengenal ibu Anie tp saya yakin betapa bangganya Anak Cucumu bisa lu didik ibu menjadi generasi bangsa yang mandiri dan unggul ... Sehat terus ibu .. Semoga Cinta Kasih dalam Keluarga selalu engkau tebarkan untuk mereka ...,10,1
1340,positif,assalamualaikum terhormat salam sekeluarga banda aceh membanggakan keluarga membahagiakan nya sikap etika perilaku keluarga sungguh bijaksana mas agus suami mencalonkan presiden beliau bangga salam hangat perkenalan keluarga ya bu darmanto rapi photo studio,"Assalamualaikum ibu yang terhormat. salam dari kami sekeluarga di banda Aceh. kami semua sangat membanggakan keluarga ibu yang sangat membahagiakan kami bila melihat nya. sikap etika perilaku keluarga ibu sungguh sangat bijaksana apalagi mas agus, ibu.. suami saya terlebih lagi sangat yakin pada saat bapak mencalonkan diri jadi presiden dulu beliau sangat bangga pada bapak salam hangat dan perkenalan dari keluarga kami ya bu (Darmanto Rapi photo studio)",10,1
1341,positif,senang liat n bapak sby menikmati tua brsama cucu tercinta sehat terus ya memo n pepo allah swt melindungi memo n pepo n kelurahan kisss,"senang liat ibu n bpk sby menikmati hari tua brsama cucu tercinta ,, sehat trs ya memo n pepo ,,, Allah SWT melindungi memo n pepo n kel #kisss",10,1
1342,positif,semangat mebangun indonesia yang maju jokowi,Semangat mebangun indonesia yg lebih maju pak jokowi ????,10,1
1343,positif,artis berkualitas wajahnya itulohhh berkualitas sangat hihi cantik bangetsss top deh tidak pakai drama gimick idupnya hihi tajir tetapi sederhana,"Artis berkualitas, wajahnya itulohhh berkualitas bgt hihi.. Cantik bangetsss.. Top deh.. Ga pake drama dan gimick idupnya hihi.. Tajir tp. Sederhana",10,1
1344,positif,mba via sptnya siyok kejamnya dunia artis an mudah2an tetap sabar tetap berkarya dengan,Mba via sptnya siyok melihat kejamnya dunia per artis an... mudah2an tetep sabar tetep berkarya dg baik... ????,10,1
1345,positif,suka via orang nya jujur kaga gimmick2an hidupnya hitam ya hitam putih ya putih kalau bicara blak2an kalau tidak suka dia bicara jadi tidak pura2 saya sekali sih tidak munafik seperti ajaran orangtua saya suka senyum kepalsuan tidak kaya artis yang onoh noh yang mulutnya lebar kya gorong2 tukang ngibul munfik sangat kalau wartawan juga perilaku ama omongan tidak balance,"Selalu suka sama via,org nya jujur apa adanya kaga gimmick2an hidupnya..hitam ya hitam,putih ya putih..kl ngomong blak2an,kl ngga suka dy ngomong jd ga pura2(gw banget sih),apa adanya ga munafik..sprti ajaran ortu gw..jangan suka memberi senyum kepalsuan????ga kaya artis yg onoh noh yg mulutnya lebar kya gorong2,tukang ngibul,munfik bgt kl ditanya wartawan jg jawabnya,perilaku ama omongan ga balance????",10,1
1346,positif,go a head via cuekin saja sudah pergaulan dunia kerja masyarakat pergaulan ertong yang gatal bin sirik kalau liat orang sukses anggep saja kuman tidak dibikin status kesenengan bahan ngetawain tidak,"Go a head Via...... Cuekin ajalah, udah biasa itu dalam pergaulan dunia kerja dan masyarakat biasa, apalagi pergaulan ertong. Pastilah ada yg gatel bin sirik klo liat orang sukses, anggep aja kuman gak usah dibikin status, malah kesenengan mereka ada bahan buat ngetawain. Betul nggak?? ??????",10,1
1347,positif,gagah kali abang borisq kalau tidak baca nmx bner2 tidak ngeh kalau itu bang boris,Gagah kali abang borisq ini.. Klo gk bc nmx bner2 gk ngeh klo it bang boris...??,10,1
1348,positif,weewww bangga kali aku liatnya bang username pakai baju adat karo syip,Weewww bangga kali ak liatnya bang <USERNAME> pake baju adat karo.... Syip,10,1
1349,positif,bagus sekali baju pengantinya happy weding,Bagus banget baju dan pengantinya happy weding,10,1
1350,positif,masyaallah bagus sekali,MasyaAllah . bagus banget ..,10,1
1351,positif,gileee suaraaanyaa kereen parah sukak,Gileee suaraaanyaa.. kereen parah.. sukak,10,1
1352,positif,keren dari penyanyi aslinya,Lebih keren dr penyanyi aslinya,10,1
1353,positif,kereeeeeeeeeeeeeeennn sampai merinding brrrrr,Kereeeeeeeeeeeeeeennn sampe merinding brrrrr,10,1
1354,positif,yatuhan suaranyaaaaaaa bagus bangetttttttt,Yatuhan suaranyaaaaaaa bagus bangetttttttt,10,1
1355,positif,keren suaranya super merdu coba audisi nyanyi bakatnya bisa tersalurkan,"Keren suaranya super merdu. Coba ikut audisi nyanyi, pasti bakatnya bs tersalurkan",10,1
1356,positif,bagus daripada artis yang modal tampang saja padahal suara jelek lebih baik mas yang nyanyi memang dasar nasib orang yak tidak yang tahu semoga masnya sukses,Bagus drpd beberapa artis yg modal tampang doang pdhl suara juga jelek. Mendingan mas ini yg nyanyi. Emg dasar nasib org yak gk ada yg tau. Semoga masnya bisa sukses,10,1
1357,positif,dgrin sampai bulu kuduk saking bgusnya masyaallah apik sangat suaranya,"Dgrin ini sampe bulu kuduk naik saking bgusnya, masyaallah apik bgt suaranya",10,1
1358,positif,subhanallah tergetar hati dengar suara nya,Subhanallah tergetar hati dengar suara nya,10,1
1359,positif,allah suaranya bagus sekali cantik orangnya idaman cowok,Masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowo,10,1
1360,positif,bagusss suaranya penampilannya sesuai anak sekolahan natural sesuai usia nya,"Bagusss suaranya, penampilannya juga sesuai anak sekolahan, natural dan sesuai dengan usia nya",10,1
1361,positif,kerennnn suaranya bagus,Kerennnn suaranya bagus,10,1
1362,positif,cantik polos kelihatan berbakat semoga sudah tenar gek selebgram tidak kaya2 si mba novilda ya dek yang kehilangan arah tetaplah cepat tumbuh dewasa asahlah bakat allah bless you both,"Cantik, polos, apa adanya tapi keliatan berbakat. Semoga kalau udah tenar gek jadi selebgram, kalian ga kaya2 si mba Novilda ya dek yg kehilangan arah. Tetaplah begini,jangan cepat tumbuh dewasa dan terus asahlah bakat kalian, Allah bless you both.",10,1
1363,positif,bagus iniii tidak kaya yang ingin terkenal rambut alus2in dulu muka makeup dulu biar dikamera keren hahaha kalau benar benar kelihatan lagi lelahnya habis pulang sekolah,"Bagus iniii, ga kaya yg pingin terkenal, rambut di alus2in dlu. Muka di makeup dl. Biar dikamera keren hahaha. Kl mereka bnr bnr keliatan lg lelahnya abis pulang sekolah ????",10,1
1364,positif,ulang berkali kali sampet tidak percaya kalau suara aslinya bagus sangat,Di ulang berkali kali sampet gak percaya klo ini suara aslinya. Bagus bgt ??,10,1
1365,positif,alhamdulillah kidz zaman niw yang berkarya sewajar seumurannya yang sok gede,Alhamdulillah masih ada kidz zaman niw yg berkarya sewajar seumurannya bukan yg sok gede,10,1
1366,positif,aduhh kerennnn suaranya enak nge jazz2 gimanaa begitu muka mah saja nanti kalau sudah tenar muka mengikuti hahahahahaha skill dulu nomor 1 batu abege jaman now,aduhh kerennnn suaranya enak . nge jazz2 gimanaa gtu . muka mah belakangan aja . ntr klo udh tenar juga muka mengikuti hahahahahaha . skill dlu nomer 1 . ini batu abege jaman now ????????,10,1
1367,positif,kereeen nih enak sangat didengernya tidak bosan putar ulang2 yang lipsing2 tidak jelas joget2 begitu,Kereeen nih...enak bgt didengernya...gak bosen puter ulang2...daripada yg lipsing2 gajelas joget2 gtu...,10,1
1368,positif,waduuhhh kereeen bangeeet dedek2 emeesh,waduuhhh...Kereeen bangeeet dedek2 emeesh,10,1
1369,positif,kalau sih yes bingits coba ya seandaix anak2 video seperti gini video kreativ bagus dripda video mesum ngelem dan lain lain yang berbau negativ bikin dosa maluin orangtua,Klo aku sih yes bingits...coba ya seandaix anak2 buat video sprt gini atau video kreativ lainnya kan bagus dripda buat video mesum..atau ngelem dll yg berbau negativ bikin dosa dan maluin ortu dan diri sendiri,10,1
1370,positif,bagussss dandannya natural tidak permak mirip anak jaman now,Bagussss + dandannya natural ga banyak permak kayak anak jaman now lainnya ????????????,10,1
1371,positif,kereeeeennnn nyanyinya santai sekali,Kereeeeennnn padahal nyanyinya santai banget ????????????,10,1
1372,positif,polossss keren tidak neko2 kayaknya jossss,Polossss...keren....ga neko2 kayaknya...jossss,10,1
1373,positif,yesssssss bagus sangat kids jaman now yang yang diksh jempolllll,Yesssssss !!!!! Bagus bgt !!! ?????? Kids jaman now yg begini yg diksh jempolllll ????????,10,1
1374,positif,wajah2 anak skul sangat yaakk mase alami sangat suka liatnya lagu ma suara keren palg yang pakai bando suaranya mantap,Wajah2 anak skul bgt yaakk mase alami bgt suka liatnya ???? lagu ma suara keren palg yg pake bando suaranya mantap ??????,10,1
1375,positif,keren suaranya dasarnya cantik tinggal poles sedikit bersinar,Keren suaranya dasarnya cantik tinggal di poles dikit bersinar??????,10,1
1376,positif,pembagian suaranya pas sangat pecah suaranya juga cakap,"Pembagian suaranya pas bnget,pecah suaranya jg cakep",10,1
1377,positif,keren sangat suaranya tinggal dipermak saja biar tambah cantik viralkann,keren bgt suaranya.tinggal dipermak aja biar tmbh cantik.viralkann....,10,1
1378,positif,kereeeennnnnn suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa,Kereeeennnnnn... suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa..,10,1
1379,positif,yes yes yes kirain lypsinc habisnya sih suaranya eh pas dua2nya nyanyi bareng ngeh asli kereennn,"Yes yes yes..kirain lypsinc habisnya mirip sih suaranya,eh pas dua2nya nyanyi bareng baru ngeh asli..kereennn",10,1
1380,positif,keren yang bakat nanti juga kalau sudah jadi artis duit mukanya cemerlang,Keren yg penting punya bakat dulu ntar jg klo udah jd artis banyak duit mukanya bisa cemerlang,10,1
1381,positif,keren min orang2 yang berbakat kaya gini yang up publik,Keren min orang2 yg berbakat kaya gini yg harus di up ke publik????????,10,1
1382,positif,kereeen sangat suaranya seperti gini kids jaman now,Kereeen bgt suaranya. Nah kyk gini dong kids jaman now...??,10,1
1383,positif,mrinding bagus poll di jaga ya dek kepolosannya jangan smpek seperti si aw2 dkk,mrinding... bagus poll... d jaga ya dek kepolosannya... ???? jng smpek kyk si aw2 dkk.. ??????,10,1
1384,positif,kereenn sumpaah kebangetan bagusnya,"Kereenn sumpaah,, kebangetan bagusnya..??",10,1
1385,positif,ya ampun lakikny ganteng rini nya cantik mungil sekarang,Ya ampun lakikny ganteng. Rini nya juga cantik. Mungil pula skrg.,10,1
1386,positif,suaminya swett keliatannya sayang sangat ma istrinya ganteng haaaaaaa so swett semoga langgeng slluÃ¶,"Suaminya swett... keliatannya syg bgt ma istrinya, ganteng lagi... Haaaaaaa ?? so swett lah... Smg langgeng slluÃ–",10,1
1387,positif,mbak rini hamil ya selamat ya mbak semoga kandungannya sehat saja mbak rininya bahagia hamil semoga lancar proses persalinannya,"Wah Mbak Rini hamil ya ?? Selamat ya mbak semoga kandungannya sehat"" aja & juga mbak rininya , makin bahagia di hamil yang pertama , dan semoga lancar di proses persalinannya nanti ????",10,1
1388,positif,kasihan anaknya jangan sampek anaknya rusak jugak kek emaknya yaa,"Kasian anaknya,, jgn sampek anaknya rusak jugak kek emaknya yaa",10,1
1389,positif,kalau pasangan cantik ganteng suka deh liatnya,Kalo pasangan cantik + ganteng suka deh liatnya?,10,1
1390,positif,hamil selamat ya mbak sandra semoga kehamilannya sehat fit semoga lancar prosesi persalinannya sudah calon nih,"Wah akhirnya hamil lagi juga. Selamat ya mbak Sandra semoga kehamilannya makin sehat"" saja , makin fit dan semoga lancar di prosesi persalinannya nanti. Wah udah jadi calon ibu nih",10,1
1391,positif,ikutan happy sukakkk sangat sama nih couple salah pasangan sempurna saya,ikutan happy....sukakkk bgt sm nih couple...salah satu pasangan sempurna menurut gw,10,1
1392,positif,lihat infotainment nikah waktu persiapannya jelang pernikahan sandra dewi bilang kalau calon suaminya pengen sekali cepat anak habis menikah karena suka anak sudah prepare program2 yang lakukan kalau dalam waktu belum dikasih anak but finally congrats semoga lancar sehat terus sampai lahiran,"Pernah lihat di infotainment sebelum nikah, wkt ditanya persiapannya jelang pernikahan, sandra dewi bilang klo dia sama calon suaminya pengen banget cepat punya anak nanti hbs menikah, krn mereka suka anak kecil, bahkan mereka sdh prepare program2 yg akan mereka lakukan klo dlm wkt dekat blm dikasih anak, but finally...congrats...semoga lancar dan sehat trs sampe lahiran ??????",10,1
1393,positif,keluarga ter humble ter sempurna ter sederhana tidak sok kaya tidak pnah manja pakai pesawat jet pribadi mirip yang,Keluarga ter-humble ter-sempurna ter-sederhana dan engga pernah sok terlihat kaya dan ga pnah manja pake pesawat jet pribadi kayak yg lain lain ??????????,10,1
1394,positif,bunda maia cantik semoga selalu sukses sehat terus ya cantik wajahnya secantik hatinya,"Bunda maia cantik semoga slalu sukses, sehat trs ya cantik wajahnya secantik hatinya",10,1
1395,positif,artis yang saya kaguminn nikah muda tidak neko2 sayang keluarga sayang suami mengutamakan anak2 tidak puyeng ama dunia hiburan artisann tajirrr mampuss plus tidak alayy tidak aneh2 salutt ama niaa smiga selalu samawa yaa nia and famzz,"Artis yg gue kaguminn.. Nikah muda, ga neko2, syg keluarga syg suami,, mengutamakan anak2.. Ga puyeng ama dunia hiburan dan ke artisann.. Padahal tajirrr mampuss.. Plus ga alayy dan ga aneh2.. Salutt ama niaa.. Smiga slalu samawa.. Yaa nia and famzz???????????????????????????????",10,1
1396,positif,username iya sih jujur fans nia saja pas tenar sekali sinteronnya saja urusan keluarga salut ama muda ya itungannya beda 2 3 t,"<USERNAME> iya aku sih jujur bukan fans Nia, biasa aja sama dia, pas dia tenar banget sama sinteronnya juga aku biasa aja. Tapi makin ke sini kalau soal urusan keluarga, aku salut ama dia. Dia kan masih muda ya itungannya, sama aku cuma beda 2-3 t",10,1
1397,positif,smnjk habis nikah auranya keluarr sangat suaminya juga kliatan sayang nia nya kliatan begitu tulusss sukak deh liatnya,Smnjk hbs nikah auranya keluarr bgt. Suaminya jg kliatan syg dan nia nya kliatan baik gt tulusss.. sukak deh liatnya.,10,1
1398,positif,mungkin s mba nya marah2 karena ada kata2 yang tidak enak dari yang komen wajar kalau marah itu foto saja ko mba nya yang di bully sampai bawa2 fisik segala tidak bagus pinter2 mnyikapi medsos,Mngkin s mba nya marah2 krna ad kata2 yg ga enk dr yg komen..wajar lah kl dia marah..toh it kan cuma foto biasa aj.. Ko jadi malah mba nya yg d bully..sampe bawa2 fisik sgala.. Kan ga bgus.. Pinter2 lah kita mnyikapi medsos.. ????,10,1
1399,positif,cantik sekali yak anak cewek puyeng kali yak jagain nya,Cantik banget yak.. Punya anak cewe begini puyeng kali yak jagain nya ??????,10,1
1400,positif,username iya mba ariel tidak ganteng ariel kharisma yang menarik sudah tua sekarang keriput wajahnya tetap saja kharisma nya lelaki kelihatan terpancar buktinya mama tante tergila2 ariel sa,"<USERNAME> iya betul mba. Ariel gak ganteng. Tapi ariel punya kharisma yg menarik. Udah tua pun skrang agak keriput wajahnya ttp aja kharisma nya sebagai lelaki keliatan lebih terpancar. Buktinya mama, dan tante saya makin tergila2 sama ariel dan sa",10,1
1401,positif,manusia menghargailah kalau tulisan yang ditulis berguna menyakiti hati orang ya tulis pergunakan sosmed smart ya guys,"Jadi manusia Saling menghargailah, kalo tulisan yg ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan sosmed dengan smart ya guys!!",10,1
1402,positif,kalau liat username bergaya apapun tetap kliatan bagus suka lgu nya sukses terus kak,entah kenapa kalo liat <USERNAME> bergaya apapun ttp kliatan bagus... suka sama lgu nya.. sukses trus kak,10,1
1403,positif,bangat emasnya salpok diemasnya tetapi sumpah lagunya music nya keren bngat konsep mv nya ambil handel keren kalau denada taro kutang diluar karena minim perestasi tetapi kalau agnes wajar prestasi dunia fashion kalau artis indonesia unggul karena berani tidak cocok pakai,banyak bangat emasnya.jadi salpok diemasnya.tp sumpah lagunya dan music nya keren bngat.apalagi konsep mv nya ia ambil handel.kan keren menurut saya.kalo denada taro kutang diluar itu krn masih minim perestasi.tp kalo agnes itu hal wajar.prestasi dan dunia fashion kalo artis indonesia ia selalu unggul.krn ia berani meski gak cocok ia pake,10,1
1404,positif,coba deh kritik2 bikin karya tahu bagus kritik,"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik",10,1
1405,positif,protes sih protes coba usaha deh usaha pendek ya butuh go international protes kalau pengen ya kaliam go international,"Pada protes kenapa sih??yang protes itu coba usaha deh..Jangan kira usaha dia pendek ya!!.Butuh waktu lama dia agar bisa go international.Jangan cuma protes,klau pengen yang kalian inginkan ya kaliam sendiri dengan cara sendiri agar kalian bisa go international",10,1
